1511599558.7034395;Kraken;8299.7;0.015;8300.0;49.7;1.2266530990600586
1511599561.335329;GDAX;8390.95;0.02;8390.96;0.23230521999999998;2.2666311264038086
1511599565.1119168;Kraken;8299.7;0.015;8300.0;49.7;1.3951945304870605
1511599568.6853952;GDAX;8390.95;81.80634524999998;8390.96;0.56684125;2.165400505065918
1511599571.9215803;Kraken;8299.7;0.015;8300.0;49.7;1.7927517890930176
1511599576.0925531;GDAX;8390.99;1.6824;8391.0;0.44905768;2.1987438201904297
1511617621.4876096;Kraken;8535.9;0.004;8550.0;1.424;1.9650659561157227
1511617624.46953;BitMEX;8640.5;0.8609455471326891;8641;14.78613586390464;
1511617624.5007617;BitMEX;8640.5;0.8609455471326891;8641;13.986228445781737;
1511617624.5163684;BitMEX;8640.5;0.8609455471326891;8641;12.828954982062262;
1511617624.5476377;BitMEX;8640.5;0.8609455471326891;8641;12.827797708598542;
1511617624.5476377;BitMEX;8640.5;0.5137434176262948;8641;12.827797708598542;
1511617624.5476377;BitMEX;8640.5;0.5137434176262948;8641;7.041430390001158;
1511617624.5476377;BitMEX;8640.5;0.9766795903014872;8641;7.041430390001158;
1511617624.7485533;BitMEX;8640;1.384375;8641;7.041430390001158;
1511617624.7485533;BitMEX;8640;1.384375;8641;7.165490105311886;
1511617624.7485533;BitMEX;8640;1.384375;8641;7.167804652239324;
1511617624.9828956;BitMEX;8640;1.7315972222222222;8641;7.167804652239324;
1511617625.0453973;BitMEX;8640;1.7315972222222222;8641;7.165953014697373;
1511617625.107934;BitMEX;8640;1.7315972222222222;8641;7.965860432820276;
1511617625.3266704;BitMEX;8640;1.7315972222222222;8641;8.765767850943178;
1511617625.3422756;BitMEX;8640;1.7315972222222222;8641;8.766925124406898;
1511617625.6367977;BitMEX;8640;1.7315972222222222;8641;8.666473787756047;
1511617625.641802;BitMEX;8640;1.7315972222222222;8641;14.452841106353432;
1511617625.6561382;BitMEX;8640;1.7315972222222222;8641;14.684295799097328;
1511617625.6561382;BitMEX;8640;1.7315972222222222;8641;15.841569262816803;
1511617625.6717656;BitMEX;8640;1.7315972222222222;8641;17.20078694595533;
1511617625.8151228;BitMEX;8640;1.720023148148148;8641;17.20078694595533;
1511617625.8151228;BitMEX;8640.5;0.4629361726751924;8641;17.20078694595533;
1511617625.8151228;BitMEX;8640.5;0.9258723453503848;8641;17.20078694595533;
1511617625.8308046;BitMEX;8640.5;0.9258723453503848;8641;16.645411410716353;
1511617626.0339313;BitMEX;8640.5;0.9258723453503848;8641;16.643096863788912;
1511617626.0963771;BitMEX;8639;0.7208010186364162;8641;16.643096863788912;
1511617626.1120012;BitMEX;8639;0.7208010186364162;8640.5;0.8268040043978936;
1511617626.1276844;BitMEX;8639;0.7208010186364162;8640.5;6.187604883976622;
1511617626.4245062;BitMEX;8639;0.7208010186364162;8640.5;6.987558590359354;
1511617628.0736635;Kraken;8535.9;0.004;8545.0;0.138;1.5866549015045166
